cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgwzCs6AHALu35vEocN4AaABAg,これを8時間視聴するのは中々に辛いな😅,2 days ago,@boku-kunkun,UCN9yiFl-g_GgX_XXCwl1Kqw,0,,https://yt3.ggpht.com/4q_LcadcbWUdZfmm8K5n5KbPSHvlhoQYR3TxD3MFL8HPgRwBBYiJsazDeQQ3cHSUrGzXAZiD=s88-c-k-c0x00ffffff-no-rj,False,False,1741544345.288404
UgyzotFSd0bhCx2-Ig94AaABAg,Good day refiners! You have earnt an eight hour music dance experience!,2 days ago,@matiassalas3118,UC6gmwNrJyc6ext-uzDafdoA,0,,https://yt3.ggpht.com/ytc/AIdro_lrKAXQa5NsDlMpIwnBB0skhH08tH8ibQ_0LDYOOZM=s88-c-k-c0x00ffffff-no-rj,False,False,1741544345.291716
UgyDtDfQKd7szH9tBwR4AaABAg,Please enjoy all sounds equally.,2 days ago,@itsjawdan,UCEIetBE0qYUgF2N59RZY-kw,0,,https://yt3.ggpht.com/kI4CPm4f7KnTku-VNf4IZpfE5Gf73_1gJlGqveT16IJn48lZzqAK59Wo5VQ37mTe_V20UivKrEk=s88-c-k-c0x00ffffff-no-rj,False,False,1741544345.294763
UgwFMfcEc-TL15Xt_lR4AaABAg,Shift to Severance,2 days ago,@SkystruckLive,UCgJ_RLmqjC42lhV8EMgd0Qg,0,,https://yt3.ggpht.com/fNcQcNQdgg4tq9k9wDG6_c01LIiPF_2Fb0gr44rvfnblih78IWzF6agYMPh4-1-2hRhbMx4FhQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741544345.295977
Ugy0S5v0Ltr9kltN9ZJ4AaABAg,"I like how the video quality gets steadily worse, like a copy of a copy of a VHS tape.",2 days ago,@stevenjlovelace,UCin98luhZZHtcJa1AWiNQkg,2,1,https://yt3.ggpht.com/ytc/AIdro_m1Mo35BO5dVSZ8OYy44ik6KBk9J4TL6AVg1loBsXYonuw=s88-c-k-c0x00ffffff-no-rj,False,False,1741544345.297185
Ugxa6FVXUu1xFb7pVKl4AaABAg,put this on music streaming apps IMMEDIATELY my outie has GOT to listen to these fire beats,2 days ago,@asnhdi,UCFsW0PxhUm2e-C9e7AhGDKg,1,,https://yt3.ggpht.com/llD4Un-3rkcO7BVnG9280tpYEr6O79HElGsYccerP64bT7c3zfcWXQaqNIQEi4xzoa4gDMYDDw=s88-c-k-c0x00ffffff-no-rj,False,False,1741544345.298583
UgwvUToDb7MnOAfcHul4AaABAg,"Kinda neat cause ODESZA is from Bellingham, WA. The creator of the show references Bellingham a few times. There's a refinement file called ""Bellingham"" you can see when he's scrolling through them. Helly R's actress Britt Lower talks on Seth Myer's show about doing a circus tour here in Bellingham, and even made a short film about it. (she's working on making it a full length film)

But anyway yeah shout out to ODESZA and Bellingham",2 days ago,@kyle_wa,UCAEdAKOyjTBh3GZfthkSozA,1,,https://yt3.ggpht.com/ytc/AIdro_mmEkCsC0v0PXzetu64bhB8kRovmSCyUMNG1F4OFrdzgDw=s88-c-k-c0x00ffffff-no-rj,False,False,1741544345.29968
UgwN2co5XMSR8sH40bV4AaABAg,❤,2 days ago,@_DrYadav,UC08mFYEnjXsstKdM3h1ajdg,0,,https://yt3.ggpht.com/ytc/AIdro_lqULl_zl4kd2Kqu-NGfQAeRgktPwzB-Z0A1Snc5T96-MRs7PMnyyGHCmsAyOOuHNpt5Q=s88-c-k-c0x00ffffff-no-rj,False,False,1741544345.300748
Ugxwnavv3EUa6w1ZCoF4AaABAg,Refiner Beats,2 days ago,@thezachlambert,UCiccspCXOIRe-4qz4tUVt9Q,0,,https://yt3.ggpht.com/ytc/AIdro_lRp9V3CElgRzOwvX7ZhsKu1-wfao1eGl0LLhzil8sU89Y=s88-c-k-c0x00ffffff-no-rj,False,False,1741544345.302166
UgyDUn5tLCdnR194-494AaABAg,Planning my next waffle party around this setlist,2 days ago,@ask__geeves,UCQgWWGHcGU31euRbSPOewmw,1,,https://yt3.ggpht.com/o2WM6tZHT6UZMHolASZSKi0ce9YzIFoGY7mJnYS0wPsLbXyLIRqxK69-jaqEhUAFpadWn2mp5w=s88-c-k-c0x00ffffff-no-rj,False,False,1741544345.303327
UgxaL1zEVSKlpaOQ-q14AaABAg,"Thank Kier, this is the motivation I needed to write my Master's thesis",3 days ago,@katrinabaldassarre5790,UCKdUd3I6HA0RZlHgThPS0mw,0,,https://yt3.ggpht.com/ytc/AIdro_lr72P7VQmpQEGyjMlrtIv5n2JE48jLowQiPOKGbHcHLWc=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.304379
Ugx9KFCSAptCwt7rEM14AaABAg,1.5M views in 2 weeks. This is the remix we didn't know we needed. This the soundtrack of Macro Data Refinement.,3 days ago,@GarfieldStinvil,UCtcy7A2_SdeYtBTSYHxndRA,1,,https://yt3.ggpht.com/ytc/AIdro_nj1o6F6SNIu27cI4pUsl8Kf3ORM-sQ-i8lTHl0JRA9hUg=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.305431
UgzjnZfyFYyuh9-ei0F4AaABAg,Mu outie refines youtube comments of this video,3 days ago,@AlexeyShevchenko,UCg787wYBpFyAxBPFP8EAp9Q,1,,https://yt3.ggpht.com/D48_ZrSPf5ZaEfI1X64HTBVAfg_rFJvnc124dI9pda66MbIMSa2f-F5upSivMeLZrOhthit8lg=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.306443
Ugw8mctaGG9vaOF6YHV4AaABAg,41:12,3 days ago,@benhue3671,UCzjaIbU1juN3k4QJiLXM9eQ,1,,https://yt3.ggpht.com/ytc/AIdro_leoeaxHfroXx1nGwcO6FKDMP1cAV4ciIELoun_8_3ey9E=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.307454
Ugy0wvj1bIwvnxcqKUt4AaABAg,"Having not seen this series yet, this video and mix was such a trip after a little smoke. Absolutely captivating. Wow.",3 days ago,@bambooexpress,UC2UOR_3OmNEhsoEwvIQF6Ng,1,,https://yt3.ggpht.com/ytc/AIdro_kqNPSpLRXsljuAIdNWUs_iQa7T89mHSc39Kpbro-VeNnU=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.308985
UgzvuV0QFzkbHYJ0zCJ4AaABAg,Praise Kier for the collab we didn’t know we needed,3 days ago,@lewisj888,UClbK1MFKYwD1O8TIv2HW2pg,1,,https://yt3.ggpht.com/ytc/AIdro_nZhB8D-pmLw0DqfYYSJFmO6XZZYdn3UbwQeS1q0z1D58l2icD3fRIfUNwuWHdj8M2-MA=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.310085
UgyDbZOPl9jcaHTdyRZ4AaABAg,"just did a full accounting assignment while listening to this, hahaha was perfect 5 hours just locked in",3 days ago,@ErfanTabrizi,UCzQd9qQZ2RF-MCxEinXxdBQ,0,,https://yt3.ggpht.com/ytc/AIdro_kIhUC-Jrjv8K6d34HMQYhOYZXGpcxO1CSAwSvhXzjNMX0=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.31095
Ugy0S5v0Ltr9kltN9ZJ4AaABAg.AFQXfpSaWQNAFTJ9CGLElS,"If you haven’t heard of the aural equivalent to a concept like this, let me refer you to a long form album called Everywhere At The End Of Time by The Caretaker. The experience changes proportionally as you listen based on the stages of dementia over time.",1 day ago,@wongles,UCu2xIpHEtborktTAogEPkMA,1,,https://yt3.ggpht.com/ytc/AIdro_kdOPByWQKmxeHrQCatboptPX6XyZUo7O4_6O7MZe4TdA=s88-c-k-c0x00ffffff-no-rj,False,True,1741630745.484004
UgyqS__9wgakZNavttt4AaABAg,so good,3 days ago,@rmsys18,UCVWq5-XofNNQHbM5tlM-vRA,0,,https://yt3.ggpht.com/ytc/AIdro_lkDhfR4IQoQOti0IosPsSAEqhLLgtyGqmMmRGIpKBIdhtOTK_iy1Z_GU0MKBc9sh8dlA=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.762516
UgyRlVfjTUmxfSwtXyZ4AaABAg,A little sugar with my usual salt,3 days ago,@autocosm,UCMeJoBIqo_W67X7mXEltKmw,0,,https://yt3.ggpht.com/b9Vz1mUiJxaBVgcVTQdUSrKrv9LkxpKtcx-ueL9mDWCk0RZtWQbhaCLm4TvG7mrDLyBTzBGR=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.76484
UgxzCCNVA-_nJi_rv294AaABAg,Omg i love this so much <3,3 days ago,@bmax5928,UCEl1ic69DTHVNoGB6geM1xg,0,,https://yt3.ggpht.com/ytc/AIdro_mJe1J2tJtjJrJGgeTfkKw2kGR61TT4yqOyKCd-Jr-8S4Y=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.766626
UgzZta1UdmyKqSou_Ux4AaABAg,"Perfect for a workout, studying, driving + NO ADS 🙏🏽😮‍💨🔥",3 days ago,@JoschC,UCrK4qZmtgQ7BPJglHWMB4TQ,1,,https://yt3.ggpht.com/KAxEz_j1K3X2_I38JPkPOc7nAMiosyb6COiPcZJgKTKhVYmADtWQ2bWf9R8Vx0CHfgRfCagF=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.768553
UgzuLnzlO6pE5xbeL0l4AaABAg,i feel so refined now,3 days ago,@CaoCao-q8o,UCQYJoe1xX3c1ZnGn2qHXdqw,0,,https://yt3.ggpht.com/ed8p7GOovze5M5eRqDo4FywN4FdAPuNYjUPSFgzUXM0ij-a28HLnQLsgxO-ZMWhXT8AIlfi1xFM=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.770185
UgxjIzialXglPFqR28l4AaABAg,this being 8 hrs long is genius,3 days ago,@mefrompluto,UC-oZnPUFAhDrQ_AHo-fApGA,1,,https://yt3.ggpht.com/ytc/AIdro_ls7VVak47IRii6vW893YmLoxEBeEnk0q8KPtIDzuON5A=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.771872
UgwePWc7bW9nxaDnQTV4AaABAg,Need this on spotify!,3 days ago,@gurumeditation4922,UCNsM31XGHJVzGt_8kL-hsxg,1,,https://yt3.ggpht.com/ytc/AIdro_kIg7S5b69nZutYpA7ZulvF3Ycizovr65jDTRDyOAQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.77347
UgwnM8h9YmwGlYcnGh14AaABAg,What a genius idea! Must have come from Kier.,3 days ago,@graceintheplace13,UCuW0viIXwI-dsaFLNyEGHew,0,,https://yt3.ggpht.com/HckKXHJSnmX3JJkP8iyjzGgFXHYu0hiUxD1gSFzwd_MqTnJwP8TSQB25f4ybxpUQXIUfK9yQbA=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.774881
Ugy7UrlgJaPHbstcKlh4AaABAg,23:40,3 days ago,@amandasabin3871,UCCXWJnRPB8KP2FCj8UQelaw,0,,https://yt3.ggpht.com/ytc/AIdro_nKmS6_q06iF26LaHscwiLTJlGg5E17kuC5l8JDtQdIH0ye=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.779031
UgxCdhmH6ZDIQ6h9NaF4AaABAg,artful Bellingham posting by Dan Erickson,3 days ago,@shockwayves9139,UCN9ody1c24W0l758gvwsW5A,1,,https://yt3.ggpht.com/ytc/AIdro_nqZ8ZvUQkOBnMQfX8U1HJ2h5XjJHU-Uq16obfJpUQj6-U=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.780108
UgzSCSm8AMkrGTjT3-R4AaABAg,Does nobody else think this is batsh*t crazy? I mean Is this the end of capitalism?,3 days ago,@TheOneAndOnlyMart,UCc2oamgEe5ku6fB3Jx2gCOg,1,,https://yt3.ggpht.com/ytc/AIdro_nubTY9Vxt4WH2GmOne0KFC5-pKqBJuc7AYyTMPfQNLukY=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.781061
UgzNc8e79yY18txHDBZ4AaABAg,"Brilliant editing on the video element. For this, you will be awarded a Waffle Party.",3 days ago,@sk8erpunk8389,UCoJ9jh_YbRZadN1Wbn6q8Pw,0,,https://yt3.ggpht.com/ytc/AIdro_nsNyWPZhEQevjpC0Gsr_trGZSFfNcGrC-Upa0-wRfO0mU=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.781985
UgzdmxRo3qaBw1-hvbZ4AaABAg,I'm god-level refining some spreadsheets rightnow,3 days ago,@jaimesilva9511,UCLIzqL1v562eTEJq9nzAF0w,0,,https://yt3.ggpht.com/ytc/AIdro_n8zSeyehZwXj0wFYXesE9Iw0OVxPtt2TETzYLIJttal48=s88-c-k-c0x00ffffff-no-rj,False,False,1741461545.782867
UgyOdduOSRQIba_rbfV4AaABAg,you know you've built a great universe when the soundtrack can exist on its own,4 days ago,@SpheriaAI,UC_jNAON0qZ5f65BzljrUo-g,1,,https://yt3.ggpht.com/eMMeOty0pQYKOvPaGhPphSOO8fVPH1mRimc_V628MY5iwqMCmbceBcohHoFfecqNlFvpGu8q=s88-c-k-c0x00ffffff-no-rj,False,False,1741375145.783747
Ugy_EdVWwCR4sbCAY4t4AaABAg,WorkDone = ODESZA x Severance,4 days ago,@ThanosSingh-s7k,UCPPXTOoEuSL7Aa6MpHPJ-Hg,2,,https://yt3.ggpht.com/ytc/AIdro_lCz-5s9xX2KhaXt-SgRQrSh7xSIu9Mi5iKddZZLTjvY5aH0-HZod53kfuRV4K-zm-cvg=s88-c-k-c0x00ffffff-no-rj,False,False,1741375145.784643
UgyPa036D1Y3RPUIvFB4AaABAg,wish some of these tracks were avliable stand alone,4 days ago,@Esenfur,UCf14i0mo4foqQDaFcyrRNBw,1,,https://yt3.ggpht.com/ytc/AIdro_nS4IJnAgxk5IRlLo4a9y46LHvGRMBgmMHmwSKhpjdwHj8=s88-c-k-c0x00ffffff-no-rj,False,False,1741375145.785502
UgyzVyzbU7GF7ElFYhh4AaABAg,Lo quiero en Spotify 😭,4 days ago,@MrPinogato,UCpDWhUe5fRVtw9s59ClOw7A,0,,https://yt3.ggpht.com/ytc/AIdro_mQ9xGZHcZVI47HsDmZDcC0xBMvepB-kb2JTssWufPOBQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741375145.786316
Ugx7e_pAJ_Ntg3EUfh54AaABAg,Please enjoy all sections of this music equally.,4 days ago,@pillettadoinswartsh4974,UCeg_Vlm9RTlizqUU2OciF1Q,0,,https://yt3.ggpht.com/ytc/AIdro_lOtIn98dnZJzsStJZJ3MuUMgys5Gbto8QFkpM_mNI=s88-c-k-c0x00ffffff-no-rj,False,False,1741375145.78705
UgwMbeWf-qY2xuAqGXN4AaABAg,oh man I'm locked in now,4 days ago,@zacharycottam9831,UC10A8gW0ZVRWUCqHvtpLXcw,1,,https://yt3.ggpht.com/ytc/AIdro_mov9hzEFa4i5QvN_0LShx2cDgOpFvlEVFHuaWTYpsX176W=s88-c-k-c0x00ffffff-no-rj,False,False,1741375145.787788
UgwKAaR0RaxVzXC2dZ54AaABAg,This is what i really needed this year ❤❤❤,4 days ago,@aliahmorales8327,UCVwPWAda5CecD_CYngIQsuA,0,,https://yt3.ggpht.com/ytc/AIdro_kloqf9ipO5Y-UUw4CVQTFnnnBGvZfMbju6BFmuPeJJJEI=s88-c-k-c0x00ffffff-no-rj,False,False,1741375145.788536
UgwtP_DUNLC8IZfxIVl4AaABAg,O meu externo amaria essa música! mas por agora tenho que focar no refinamento de macro dados,4 days ago,@tutoriais1227,UCXhGVS28efIxQ8t2d8rlG3w,0,,https://yt3.ggpht.com/ytc/AIdro_kZuilMfxj5PImZM1A3I8BnU3xb8QbnaemgnBUQDMYq2DP9oL_IKvimuDh7U2oAw-yNMA=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.037916
UgyeO64Jk9vpkgB6j5h4AaABAg,working while listening to this is amazing,4 days ago,@leonardocamanho5143,UCc4S55D33WrhinflgV5dZTA,1,,https://yt3.ggpht.com/ytc/AIdro_nk1_3LUL8Sj3VAQzPz_qTESYLfcLc4dzIZwJ_oAatP5PWe=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.039374
UgyNF53YFf9FfEytyxZ4AaABAg,My outie is jealous,4 days ago,@MussumAlive,UCFNGl2Qnue-0bP0jH0Fp-NA,0,,https://yt3.ggpht.com/ytc/AIdro_k4WKlWxamJr89JWegyy2SdIHpx8tVE-yWr2b1uoWjPBf8=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.040359
UgzNes51sDVZI7EfRBt4AaABAg,where i can find is original  ODESZA  mix for 28 minutes?,4 days ago,@xbenz5554,UCCj4OxsIQqHxRcxpP30SZKQ,0,,https://yt3.ggpht.com/ytc/AIdro_mRM32peFhWS_xjIp24yukWHVyHO5KCCJfyulgDhhwU1KJS=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.041339
UgzAfF7DMxwnRQXtgUd4AaABAg,"This is so awesome, will it be available in Apple Music?",4 days ago,@Tsole,UCVVLDIaAo5OYYCd_SBmOt9g,1,,https://yt3.ggpht.com/ytc/AIdro_nSPJ0iVOGH37XgS-iTP7Wdr7KnOQvxPZx7DgP1SXhusssn=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.042565
Ugx2iqTjZwGcizP4JCJ4AaABAg,please enjoy each beat equally,4 days ago,@alanrorke1109,UCWWLn0U-eDi86OYGocxDqlA,0,,https://yt3.ggpht.com/ytc/AIdro_lLdnRQNr-WhlOoTq_TSVk5bmjd1S5F_rMl-WHGka8=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.043812
UgxApYsQxSMC4hzTjsV4AaABAg,Severance LoFi,4 days ago,@sharersale6480,UCpn6U6pO1hJzA4CXAMiNnKg,1,,https://yt3.ggpht.com/ytc/AIdro_khI-EEQiW74a1CQIqSC0_0gdKYXIg8kwyXAWtv1Tg=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.044736
UgxPODd-8hFoxfvcD6h4AaABAg,Please try to enjoy each piece of music equally.,4 days ago,@stratonarrow,UCtZZR14nsnP42nczsEn6ENA,0,,https://yt3.ggpht.com/ytc/AIdro_nusT3az_sAWVhdpnzKRMeS-lIHTMTpttmsq09erk1l8ww=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.045756
UgyEQzYA5Uf-tXo9Oqp4AaABAg,"whilst listening to this soundtrack at work, i slowly and solemnly found my works to be scary and am in dire needs to contain and refine them",4 days ago (edited),@tckelvin,UCp6XjZUaz2fOhh62I8pTg9Q,0,,https://yt3.ggpht.com/ytc/AIdro_kcOSJeRDcrGp2vN1kdar6EKeEmCAiUvpJtcuM9094sRkH6=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.047001
UgycqoIm_NMXN-rvZ6t4AaABAg,"I’m loving this, really wish it were on Apple Music",4 days ago,@nicholasrockwell4436,UCbVisISghm9nQx4Gebwns0A,0,,https://yt3.ggpht.com/ytc/AIdro_n3kraDHU3dR4yO39bwm1SZS2N1CR2JO6Wbe-VfgUZaibg=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.048083
UgzLZ-OJFw1oN2Dpfqd4AaABAg,I wonder what the handbook says about enjoying these equally?,4 days ago,@Damon_Bishop,UCz0uk3SokJP0oSkjdKvA9NQ,0,,https://yt3.ggpht.com/QZCCD8CjweKbcWKdL9ipR8-7uXdEqe4h2CYiBYVFapMhjwcPQdkdBP50D6ZNWhl8m2RtG6Ev6O0=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.048973
UgzwHbwxrWoLAyBrFB94AaABAg,"By allotting 2 hours per Temper, I feel perfectly balanced.
Thank you, Lumon!",4 days ago,@KaritKtana,UCG8NverzY17rEyCtiu0R--A,0,,https://yt3.ggpht.com/ytc/AIdro_kYWmPkqkW_ijjKnFLKp8sVoN7I5z4ZkB8EIYqxoLk=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.049834
Ugz37ZdNu6U5O8KPNrJ4AaABAg,Remember: Hang in there!,4 days ago,@KaritKtana,UCG8NverzY17rEyCtiu0R--A,0,,https://yt3.ggpht.com/ytc/AIdro_kYWmPkqkW_ijjKnFLKp8sVoN7I5z4ZkB8EIYqxoLk=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.050692
Ugy4YlQs1QOl-jBP8XN4AaABAg,This is trully awesome. What a MASTERPIECE!,4 days ago,@maximilianoruina4536,UClPeaarZJJaWdh0YFowbESQ,0,,https://yt3.ggpht.com/ytc/AIdro_k7uI-1y3M0D1ULk8q0jKFh7agADQE-Epj7nbmtJ_IefAM=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.051556
UgzaemL-fyNR0eyqhu94AaABAg,The pace is perfect for having “baby goats” too! If you know what I mean. ;),4 days ago,@leedr74,UCJ4yEz0J0Zexr21wADklKyw,1,,https://yt3.ggpht.com/ytc/AIdro_mMMxKxyt3o-L6zSBlE2i1k2pBDLQffyCVSUKE-1Y-nhXE=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.052439
UgyQ6ffKnKhfzsPMQtl4AaABAg,All my innies and the outie need this on Apple Music. Pretty please💚💙 ❤,4 days ago,@alinaplotnikova,UC9B-_cqjA5WKkCc6kWhGH6g,0,,https://yt3.ggpht.com/ytc/AIdro_kKLaL6uGz3q1z4AErZVYJySOXDkmL48cvnB_SEtBqGbuA=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.05332
Ugw3GPKVm4ZnKLsK3YF4AaABAg,Does anyone know where the melody at 4:20:00 is from? 🙏,4 days ago (edited),@felixkerth1098,UCCXQLWzrWSwhkWyBebqzVlA,0,,https://yt3.ggpht.com/ytc/AIdro_njKXSqnFbLG7INAD6cvSkKpDswyC1cYJwCTRNCdoSWxg=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.054171
UgwxI3JVndK3UF3hYIt4AaABAg,This playlist was never cruel,4 days ago,@Pat3DeR0L0,UCOjHmT3A1n7JjCONmGwU10A,0,,https://yt3.ggpht.com/JABiOTY0WAtw3FpO6SOIx2VMN_aCZgFlc7K2gNeXq4rbmMN3VQjHAxlkPbkSLCNYIjZpRtzS=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.05503
UgzpUbhgE_K8DPHtm9l4AaABAg,<3,4 days ago,@lattemacchiatotiepido,UCBY_T8CQFFJspP_inp8hXGw,0,,https://yt3.ggpht.com/ytc/AIdro_l4BSsri_gpjF50-aPSFybFflpYXklJj5f8xjV8j325CA=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.05594
UgxUdVurR7kYnRFgoGZ4AaABAg,noice 8 hours,4 days ago,@PermacultureCowboy,UCRCmiPMuMOXRhhQtgK5yTUQ,1,,https://yt3.ggpht.com/n-gN3wqGzyPwgvdY-G4SqpGWBANcVGyBM1HN8g_RjBrL67BLB3OG9tYDePBCdD3XoFBf4KNxDg=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.056823
UgzxK01UsHTAEHUXshZ4AaABAg,this is sick,4 days ago,@CatPajamaParty,UCN1BUHh2f7AGDkVm2Gm7r4Q,0,,https://yt3.ggpht.com/H8re_212Aq9szJEPnP88EKLNmLLRoroPykut48bQphowFDwcb0u_8vjEbHpBd7xUq11iGdthow=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.326477
Ugxsqjjml-Y5zokw6gl4AaABAg,34:50,4 days ago,@AndyCiubotaru,UCPQJskUoAlBEN123HUcJZ7g,1,,https://yt3.ggpht.com/g_Lw7XPrDPUYbjPzOuWmpRC-DBwi126bosKVqW-NeP2TSkgHLX-OLIrQy2mkUmiaTgi_NM6TuA=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.327852
UgxqzMd6dZ0EMGRjOSh4AaABAg,Which is the song from 1:42:30?,4 days ago (edited),@ismael_y_t,UCvARR40y7MgsZfEXU6iB3DQ,0,,https://yt3.ggpht.com/c12EheEU4jMMc0Wt9h4as2yeNl0vc1AwxYyBLwwwTWScibY1IrXlAwn1J5hSU5_KqBa6R-_X4g=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.329349
Ugyx-iKEQLuZ6ltyNsN4AaABAg,18:21 kiiiiiier chosen one kier,4 days ago,@wongles,UCu2xIpHEtborktTAogEPkMA,0,,https://yt3.ggpht.com/ytc/AIdro_kdOPByWQKmxeHrQCatboptPX6XyZUo7O4_6O7MZe4TdA=s88-c-k-c0x00ffffff-no-rj,False,False,1741375146.330221
UgxmGgAATsjOFhOa02F4AaABAg,"I've been listening to this every day for work and am just now realizing that the song at 3:42:27 (I know there are earlier time stamps, but this is where I was lol) is in the same melody as that ""Kier, chosen one Kier"" song that Cobel sang.",5 days ago (edited),@EmmyRos1e,UCO3l_1h6h5kh_FS2VbtCqFA,3,,https://yt3.ggpht.com/ytc/AIdro_nZRKiz2cZTUWY2fqi3uG9EVlTYZdA9IzizAnSKHUz8z5A=s88-c-k-c0x00ffffff-no-rj,False,False,1741288746.330811
Ugz3RyQ3tqlTSjIfYBN4AaABAg,4:55:50 my favorite part,5 days ago,@UncleT0ny,UCd8BN-fBEEP2lwhJvKAg-cg,0,,https://yt3.ggpht.com/ytc/AIdro_nBh5olSsvcT6F8dayE4B1XGMD3ZjsAZfyBXqBDU8s=s88-c-k-c0x00ffffff-no-rj,False,False,1741288746.331363
UgyeuZ3BwsPQk6tBP0N4AaABAg,Any chance someone has found or made a version of this on Spotify?,5 days ago,@Merkss,UC4VLDi9vHRRvaS5zJo_opBw,0,1,https://yt3.ggpht.com/ytc/AIdro_mRDrZsUOX64mOlV2NQY174mCbP8wVV_rwjHnJ-RTQczg=s88-c-k-c0x00ffffff-no-rj,False,False,1741288746.331915
UgzDNk4FDjYE2mPbUop4AaABAg,"In the tenth minute, it just suddenly hit me, that this thing is just too good",5 days ago,@AntonVoyt,UCJJ3zmblh94E9-V6oUno4Vw,1,,https://yt3.ggpht.com/ytc/AIdro_lLO4R0T8ffVuAcMacukPp_rrZwA55WsM0hAMqn7Ol7Adc=s88-c-k-c0x00ffffff-no-rj,False,False,1741288746.332451
UgzgemM2huSCuA0iAp94AaABAg,nice try didd..... woah OK,5 days ago,@gWOLF3onYT,UCQc12T1WKO5zcqR_bybqS8A,0,,https://yt3.ggpht.com/5yADr2gHm6YAEvxyqCGJqkoPxQ2ZDOLxd-Jw8843wizb6RXFYBQGN1K9BubMp45JSv4AIMNq=s88-c-k-c0x00ffffff-no-rj,False,False,1741288746.332983
UgwyAEuC8c3KVuiM-TR4AaABAg,nah I cant believe im actually listening to this T.T,5 days ago,@liyamlevi5758,UCtkA2qVF1K53XUj0M9MXHEA,0,,https://yt3.ggpht.com/ytc/AIdro_kJa2Biw1K6y6luTLAA2DOqmh8LIPSN_sY_uibBvxpdA6A=s88-c-k-c0x00ffffff-no-rj,False,False,1741288746.333513
UgzVr6NpK-OSUUpwPvN4AaABAg,Please enjoy each beat equally.,5 days ago,@NonMatura,UC2iPfCI6rF_kB9k-8Z0TlsQ,1,,https://yt3.ggpht.com/ytc/AIdro_lRBzhW0UpaaXC1EyiKtCoWWxeVdV0QZs3uCwAz9ZkiNw=s88-c-k-c0x00ffffff-no-rj,False,False,1741288746.334041
Ugy3aQS958RmmPMTpDh4AaABAg,2:54:41,5 days ago (edited),@dracomalfoy1245,UCZ94U0K2oGbcOF-haAplVwg,0,,https://yt3.ggpht.com/2De9w31GLp4JYYkSnI9MAGefBK2VxbEel5i_JNtb5hM13cHUK-Eexf9kglDPF-CbQQMQUYDu=s88-c-k-c0x00ffffff-no-rj,False,False,1741288746.334571
UgxE7rVpT7EdUs4-3R94AaABAg,SPOTIFY!!!,5 days ago,@petrknedlik,UCUiw2hAqlLbm6L63UnRtTsQ,0,,https://yt3.ggpht.com/ytc/AIdro_mw-bC2d6a-r64rpyZfovAgwJ1A9QjrHyUhWZpi0V3f0TUI=s88-c-k-c0x00ffffff-no-rj,False,False,1741288746.335388
