cid,text,time,author,channel,votes,time_parsed
Ugwa5jSKpXEWGFFqaKV4AaABAg,why is this video so underrated rn,3 days ago,@temmiecake,UCWM2PtMx8JLi0ahNeyJ7Qcg,8,1741536477.882504
UgwFt0wtWpkNiQGn4O54AaABAg,Je me demande si la drôlerie si nonchalante et pince-sans-rire d'Amine est aussi perceptible pour les anglophones.,3 days ago,@maxmantycora5132,UCGLoITqixdxMeXwCwhx_H4w,9,1741536477.88358
UgxvsiEAR51Vq9-vAq94AaABAg,I love watching it❤,3 days ago,@jongonzalez8236,UCZhrYdmbT-SOX022RmruOKA,1,1741536477.884357
Ugx0Mt5fWDegyUj8asZ4AaABAg,This is SO FUNNY LMAO 😂,3 days ago,@Bluetiful_,UCYGRwgcWkcQZXSbqfFe1D_w,0,1741536477.884998
Ugzl1X3E8X2zmb-x6vV4AaABAg,"Amine il est trop drôle 😂
même en anglais 👌🏽",3 days ago,@iamareal,UCNIXR6zxCJTxGCz7J6E2tOw,2,1741536477.885586
UgxaLwkQBjejhO54nw54AaABAg,27 piges mais ça se comporte comme une ado de 17 ans c'est chaud,3 days ago,@icitoulouse,UCgaxE1YMFvrW9czS4wdsldQ,1,1741536477.886173
UgxA5y8COYWwQ4TnwtR4AaABAg.AFRYR6zaMgLAFRdtaC9Oy3, @Tx_SouL_B00st  isn't Krishna a really important god in Hinduism? I might be wrong I know nothing about it,3 days ago,@Aeri1344,UCwQMY_ioYhI18xlOPxKMjHA,0,1741536478.140047
UgxA5y8COYWwQ4TnwtR4AaABAg.AFRYR6zaMgLAFRfJBY_K7s,@Aeri1344  yes he is. He is the avatar of god vishnu. Vishnu is the God of the universe,3 days ago (edited),@Tx_SouL_B00st,UCJu98PozhYFv0WV4l9fI1kA,0,1741536478.142774
Ugx7xGDvkV4UiTMnejJ4AaABAg.AFRWa6GalqiAFSyM_hii41,"ta enfin capté ^^
c'est un signe pour eux !! ^^",2 days ago,@MrSaronite,UCjjn5Df5UYC9crnP4jz6JGQ,5,1741622878.366106
Ugx7xGDvkV4UiTMnejJ4AaABAg.AFRWa6GalqiAFTECWoo4pr,mais de fouuuu,2 days ago,@ZELAL_SA,UCAm0t6EPJeUpzicMqLKS40w,1,1741622878.368007
UgxxNDg7OaSAtPHXgB54AaABAg.AFRSdNEwWJlAFSBEQmSBzp, @Hcek4494  elle vient de sortir ???,3 days ago,@C4wa_,UCupI1QYLXj1y2rjmetauc7g,3,1741536478.579476
UgxxNDg7OaSAtPHXgB54AaABAg.AFRSdNEwWJlAFV_LywH2Jh,C'est retour vers le futur,1 day ago,@RC-fd5tb,UCEdMq3XINQtcCrmLJmuc_zw,0,1741709278.581324
UgxQlFiXZfOoZD9PoSh4AaABAg.AFRSPsKFehMAFRkxz3-wHq,"Pleure elle est marocaine berbère de sang, Léna situations aussi est berbère😂",3 days ago,@Azurasmar0,UCGVds5-1K1pNqtVeTxRjlRQ,4,1741536478.785116
Ugy057qyc6wskGaChkx4AaABAg.AFRS1vfh6wwAFR_czgKOz-,"Elle a une robe frère, ou tu vois qu'elle est a moitié à poils 😐😐😐",3 days ago,@fillila6404,UCyin-WdxdxJ5dJiEnQ6v3YA,6,1741536479.003294
Ugy057qyc6wskGaChkx4AaABAg.AFRS1vfh6wwAFRluLvOqcr," @fillila6404  Normal, lui il les aime quand elles ont 10 ans max",3 days ago,@kakkoii3985,UCnIVNEAt1RD1YKq-FHHrZ-g,1,1741536479.005207
Ugy057qyc6wskGaChkx4AaABAg.AFRS1vfh6wwAFTYcqLxMdD,apprenons à nous respecter mutuellement,2 days ago,@louanam3465,UCZ1l4yX6nVZhtuA7X_QD4eA,0,1741622879.007344
UgxaLwkQBjejhO54nw54AaABAg.AFR6PAuFxqhAFRzUkInIM7,T’es négatif mec,3 days ago,@DAVID_75000,UCnji8DzwyaBs0KV2CCEbpfQ,1,1741536479.197151
UgxaLwkQBjejhO54nw54AaABAg.AFR6PAuFxqhAFSC7SC6qpS,@DAVID_75000  t'es une groupie mec,3 days ago,@icitoulouse,UCgaxE1YMFvrW9czS4wdsldQ,0,1741536479.199993
UgykTSqs7RGU6rirVjV4AaABAg,L'appart est tétanisant :face-green-smiling:,3 days ago,@Kent9Prod,UChcaGeb_yYslNd6F_RUVOTg,2,1741536479.593918
Ugx5nCR_xXNclotTDER4AaABAg,"On en parle ?! Quand elle dit : ""ce serait mignon"", c'est vraiment la façon la plus mignonne de dire ce mot.. c'est vraiment un poti chat pokimane enft",3 days ago,@kneguy2324,UCsAPi9j_iG1pw4w5cY5l9_w,2,1741536479.594772
UgxfDa5z20b0Hrwbkkx4AaABAg,Loved the video and the collaboration! Keep giving us more content with Amine!,3 days ago,@mueen932,UC0ODKssaWhjFAzxXDernKoA,3,1741536479.596176
Ugxeko3J7qnvhn48fS54AaABAg,Amine la légende c'est tout,3 days ago,@amaujito,UCS_RcE3-sPO1mS-fOHpb8nw,2,1741536479.596912
UgwYQ0ddCH-5JF9xyA94AaABAg,"The salt is for protecting and giving luck to the person's sleeping or in the room, its like when you throw salt upper your left shoulder, its some old belief in france",3 days ago,@kimlys5414,UCiquZsYxfOXd9xkjivka6mA,0,1741536479.597651
UgzIV5BUFpcBPGcblSx4AaABAg,SINJ,3 days ago,@Youloo901,UCXgSSQaQG9PtInBTvAQKlPw,0,1741536479.598344
Ugw66Q2iL3lStEcVxBd4AaABAg,8:36 ca va devenir une ref je le sens,3 days ago,@ferzzik,UCGyeOX-expzrvw8iTyPL-rA,6,1741536479.599007
UgxfHeEYKe8DmV4vnER4AaABAg,This accent il really too much french when him talk that's so funny the differences between english poki and Amine english 😆,3 days ago,@SimSimBou3.7,UCgu_KUm-jqeftKTM08oYZWQ,5,1741536479.599634
UgwARniXiu1w8_nPX5x4AaABAg,"Alors amine qui réagit au sel  dans le pot, si c'est dans un coin de chambre, surtout ne le goute pas ! C'est pour éloigner les démons. C'est un truc que ma mère m'a appris, j'ai jamais compris pourquoi :')",3 days ago,@SteeveLiPhoto,UCr6KZ5uY9QRnqgJo4Z1Stfw,1,1741536479.60024
UgwjX2O4ZGaShyLLQn54AaABAg,"elle est trop magnifique et sympa  la femme d'Amine, bsahtkoum guys !!!",3 days ago,@dala7941,UCN62ILob3C0ZGWtI0ypomGQ,3,1741536479.60083
UgxGcE2bjAekA-kg4d94AaABAg,girlll dont be sniffin that mysterious white powder,3 days ago,@katiescape,UCuXMsixx46lNAbs4PA0P5ug,1,1741536479.601443
UgwcI888jbdR1g4qn1Z4AaABAg,"J'suis surpris qu'Amine il ai pas lâché ""Brian is in the kitchen""",3 days ago,@ryouu2,UCb1q9l4tofy9eKwrtfIufhA,0,1741536479.602027
UgyuFn5rpLYS01XyxGZ4AaABAg,Je rêve d'une annonce de leur couple,3 days ago,@drdragonny5395,UCg7Lhl4hegiYbKilzdNgk1Q,2,1741536479.602615
UgwUXCkOySeswk7oAfB4AaABAg,Euh...😂,3 days ago,@kilopoto,UCmr7Fp1suT-S4F--_w-J5nw,0,1741536479.603211
UgwL56WhOrHuCgPlt6d4AaABAg,Tu devrait mettre des sous titr en français mdr nn je rigole juste l'écriture c'est bon,3 days ago,@Quentin-de4bd,UCsq7CfFYI84RXbEYYIq7XMA,1,1741536479.603989
UgwjVUsgOAIjXBRQiUp4AaABAg,Sayez j’aimes les femmes,3 days ago,@Nerjanaiiir,UCqzxI6VtEQWhOWu29aJDM3A,0,1741536479.60471
UgytDuyQWaSowtAjaGl4AaABAg,SINJ,3 days ago,@wassim_ghe,UCsSNprQ1ja5MzoT0p7zwBRg,0,1741536479.605332
UgzyQlpBPSoplFcU3-l4AaABAg,c'est ca champion !!!!!,3 days ago,@antoineatli5575,UC0QTbKsINEaW8BTjIGXfeIA,1,1741536479.605938
UgxoYZRa02mQf4X0b8l4AaABAg,💪💪💪,3 days ago,@chariouswall6425,UCdWSGmYBxUorSlrT5l9g7GA,1,1741536479.606745
UgwBxsfcZ971GaUCnPt4AaABAg,"Poki : apparemment tour 
amine: c'est de l'urbex",3 days ago,@Liza-ww4qg,UC4yoMxztrZAxu5MXqealXmQ,352,1741536479.607485
Ugx5nCR_xXNclotTDER4AaABAg.AFR1YEu0p9sAFRRmD1hwXn,ftg,3 days ago,@redma1758,UCc9pNShttDxmLcB-LR-cmyw,0,1741536479.807908
UgyuFn5rpLYS01XyxGZ4AaABAg.AFQl4BzlG70AFRRqqL_LPW,ftg guignol,3 days ago,@redma1758,UCc9pNShttDxmLcB-LR-cmyw,0,1741536480.012848
UgzJdk7R3Q1cm4vNyx94AaABAg,Il a du la Jmeh trop fort,3 days ago,@twitchlephoque015,UCOX49sEt_mNfIecFWGjfuHw,1,1741536480.350817
UgwNsQccXJLAi9qrNQN4AaABAg,Duo Parfait.,3 days ago,@itsNeron,UCNsYKVNKdNjnhjlqwqK4ffg,1,1741536480.352414
UgwHQ6nv47GFnKkLYfZ4AaABAg,La vidéo est juste excellente 😭🤣 merci pour les travaux 😭,3 days ago,@AlexRyo8842,UCojCp6h325BTxRWc1SH9rGw,0,1741536480.35306
UgxYT08cAGHme_j5CLx4AaABAg,Finally the burger is gone 😂😂😂,3 days ago,@foxxy_and_the_arts,UChGutjn_ENbuBBfTZ-6VVhg,1,1741536480.353666
Ugyf8WJGtvGZNraB9XF4AaABAg,JADORE LES FEMMES,3 days ago,@miryu_afk9411,UCEj9kpoA6tS-U6zJJ4KLWbg,0,1741536480.354298
UgzreeXMNPF_tvxWyR54AaABAg,"17:10 C’est du gros sel, on en met dans un bol ou autre récipient pour enlever l’humidité si je ne dis pas de bêtise",3 days ago,@Yannslr,UC7MOzJ_Z2lFAufRvLtve8Gw,0,1741536480.354965
UgyzzSBbGyJvtXYcsBh4AaABAg,le sel c'est pas de la sorcellerie c'est pour l'humidité 😉,3 days ago,@deborahknezevic2561,UCG7PwUfljf6fyGQ6kWMlORQ,0,1741536480.355618
Ugy8-w_7c_PYFEfqaXp4AaABAg,le airbnb marie antoinette.,3 days ago,@nicohan5193,UCyBRJ7eE80Vh6qoc-2jLJTg,1,1741536480.356142
UgzepWaSdviVEfvz6pB4AaABAg,même en anglais il me foudroie de rire 😂❤,3 days ago,@YakaLeloo__,UCOxJhnJ-KhQys4pMJR_s22Q,0,1741536480.356645
UgzureU-qzZwbPX5vrd4AaABAg,a la base je comprends pas beaucoup l'anglais mais la jai vrmt tout compris jsp cm c possible,3 days ago,@Saltidust,UC23Yg-gz0T3CmztlKTQJ24g,2,1741536480.357261
UgyANoWhZgGVug2IVZN4AaABAg,"Amine a bien dit ""Wank"" not ""work"" soit se Lébran james ...Amine il a le même anglais que mon mec, que des mots qu'il a appris grace à des site pornos.",3 days ago,@baiapluka9737,UCvWPPxghK4vED4Y0r9VtH0g,0,1741536480.357806
Ugy-l7xJ5JsUo2H-6Y94AaABAg,"This duo, OMG <3",3 days ago,@juliencreepy4083,UCvZ_7ec--Oo1Eta-EWPydAQ,0,1741536480.358312
UgxxmymXrUSLZVWx44R4AaABAg,On veut Plus de vidéos en français 👍,3 days ago,@brigittegonzalez4820,UCqL2hJCKRi8hS71mNmYZSqA,1,1741536480.358831
UgyFqU07mv8nRNmUzYt4AaABAg,Non les toilettes/douche c'est pas possible...,3 days ago,@moruemourue9692,UCwVwfcoCV3majUvKunZcgSQ,0,1741536480.359323
Ugxqb8U_D222Sx9XKad4AaABAg,"Amine même en anglais il est drôle, c’est le goat qu'il pense être ! 😅 J'adore ce duo",3 days ago,@Nett-auto,UCn-hJ68NJ-DET6XpkUXCblA,13,1741536480.35981
UgwkvpLIsH0PImcBGS54AaABAg,Le duo parfait 😂😂❤❤😅,3 days ago,@EdgarPerrachon,UCDy6LeQlTvO9i6JbMbLYO1g,2,1741536480.360296
UgwgakMFP_FvN8_f3kV4AaABAg,"Amine , il sait ce qu'il fait . A mon avis il a envie de faire un tour mais pas de l'appartement 😂",3 days ago,@Bouillebouboule,UCmHfytv4FnQCIhRkA4MFRrw,6,1741536480.360777
UgyuscbAHxrnO_9uuTV4AaABAg,Trop stylé 😍,3 days ago,@Cami-gy4jx,UCadFxfDCcFnaUTELr4icD-w,1,1741536480.361257
UgyXEHgaK3uX2GPIMJJ4AaABAg,Le monteur est SI drole pitié ptdrrrr,3 days ago,@jadeyuu3436,UC7SqS0c_H8XGPUeQySEyopg,3,1741536480.361751
UgxFcNWnvfmFglUsRKV4AaABAg,"Amine sous ensemble du PSG dans un appartement d'artiste, le contraste est incroyable 😂",3 days ago,@SeijiX,UCo47H15Kc_VaF24uC9Ztotw,10,1741536480.362242
UgzJdk7R3Q1cm4vNyx94AaABAg.AFQeYJAOXhfAFRl7MH8ovE,Bien 7arr,3 days ago,@Azurasmar0,UCGVds5-1K1pNqtVeTxRjlRQ,0,1741536480.582921
UgzJdk7R3Q1cm4vNyx94AaABAg.AFQeYJAOXhfAFTYskDBglg,commentaire de golmon,2 days ago,@louanam3465,UCZ1l4yX6nVZhtuA7X_QD4eA,1,1741622880.585043
Ugyf8WJGtvGZNraB9XF4AaABAg.AFQaNdeaDn5AFRuNH5VvCa,heu... ok,3 days ago,@Kiritsun,UCIOCaCjdiY4HQy348YQBIOw,0,1741536480.796887
UgxFcNWnvfmFglUsRKV4AaABAg.AFQKvRpr_wRAFRlGLoMKr6,Incroyablement triste,3 days ago,@Azurasmar0,UCGVds5-1K1pNqtVeTxRjlRQ,0,1741536480.981832
UgxF0HwlBJCNJ5A1KZ14AaABAg,Le logo des franc-maçon à 15:43 😅,3 days ago,@user-ti6kx3tu1u,UC4hl-2Q0HWgaMdWa4hRyPTw,1,1741536481.325236
Ugz75KKSLrYi3Sm7tMx4AaABAg,Ahah la tête d'Amine sur la miniature me termine on dirait il est sous produit illicite ! Mdrr,3 days ago,@ROMBSS,UCsOah33AWISuZjesRk-WSkQ,1,1741536481.325848
UgwP6AuaDUkEBHUV34R4AaABAg,"Ils sont adorable tout les deux!
On dirait que amine est piqué...",3 days ago,@MartaGiarratana,UCwqFTL_SSFBLb0Z6TeQOjJA,3,1741536481.326363
UgxrK3ObmkVAzytXZ6Z4AaABAg,WHY DID SHE SHOW THE FRONT OF TEH APPARTMENT I HOPE SHE LEFT ALREADY,3 days ago,@rose-gs6ur,UCSESdPsDjXT9-E1yKRDPbXw,0,1741536481.326859
Ugwi80OZvuI79yX9nOZ4AaABAg,La vidéo était trop courte on en veut encore + de ce duo s’il vous plait ! 🥺,3 days ago,@lmshelsieb,UCG4fc1Q4rJJJEoW97zhBKow,4,1741536481.327352
UgzPnum51ltmlox9W5R4AaABAg,Un futur couple,3 days ago,@TolgaKarakulah,UCS8WDhpO3jqYk1HYQs_q8KQ,3,1741536481.327859
UgwU8CMBKAd-sH3xgjd4AaABAg,Hes so funny,3 days ago,@punkyxp,UCVjEwyaMdjJL7OZXvbiX8sQ,4,1741536481.328367
UgwOjj_Z3o81jreSiE54AaABAg,Amine et poki le duo incroyable!!! J'aime trop 😭,3 days ago,@shaosyoo,UCZJEVGLKtWV7iQZYJuoI4hw,0,1741536481.328851
Ugz0TriN2bVYhy6G-094AaABAg,17:20 c’est pour l’humidité je crois,3 days ago,@istellenwhat,UC-IFg5KISYK7jspNV5NJ2aQ,0,1741536481.329332
UgwQtCWshu2ardW94zh4AaABAg,tysm Amine for helping to save my cat stuck up a tree you're a hero ♥,3 days ago,@KAREL99,UCtXr17_O7rHCwPg7icF5E9Q,55,1741536481.330117
UgyyJBsi2mf1KmqVbsh4AaABAg,I'm convinced Pokí is truly Waifu.,3 days ago,@YamzieMoyo,UC0FduCCfQStexENqi_66s1w,0,1741536481.330719
Ugxd0O7C3liUR3_9iax4AaABAg,Elle veuuuuux hein elle veuuuuuuuuux,3 days ago,@Fares-n4e,UC5vzkhHckET9rPoXmEHaxBQ,3,1741536481.331231
UgyzqQtmoGkyeO_4Ht14AaABAg,"SINJ, BEST COUPLE ON THE INTERNET",3 days ago,@MayBeHasu,UC5N3POmbKVnt8a9g-5D_pqg,2,1741536481.331727
UgyfBcZ6UrjLTvdDDhF4AaABAg,Will Pokimane come back more often in Paris?,3 days ago,@lauriegonzalez2374,UCVK0cjxUSFCU5IwMsJOLinw,1,1741536481.332295
UgyinYLob-9P5-HFnep4AaABAg,merci de l'avoir amené dans un nouvel environnement,3 days ago,@Clara-rp7fk,UCBjPGFxuLECRhRZFVq7j2sQ,1,1741536481.332791
UgxrAfRUyq1Y8RDtHxN4AaABAg,c'est  bon lui il est en mode tipère,3 days ago,@Arthurcoco33,UCDmrK1ightd01RUquIw14NQ,1,1741536481.333272
UgwcKOzjZawF9wvwlbV4AaABAg,He a french bad bunny,3 days ago,@XlixTrades,UCYT-Ew-jxbxIwPKNIgeSBnw,5,1741536481.333755
UgyNRSHBdXczvwd2Y5h4AaABAg,Je sais pas si je suis jalouse de Pokimane ou de Amine honnêtement,3 days ago,@ellieocentrisme,UCeVMvew4H8LuJaTgg8AfX3A,9,1741536481.334233
UgzeSVjoSbkNFzfBzit4AaABAg,Very cute apartment and Paris. Amine is fun😂,3 days ago,@eikikizukaka,UCWS1SIN51lnKHsoqDaxtQjw,5,1741536481.334712
Ugzps3Ikln-R2qDII654AaABAg,your self proclaimed boyfriend will be mad.,3 days ago,@LLEWION,UCkr9htlkW5ij_dbO-nYYXow,0,1741536481.335193
UgxrK3ObmkVAzytXZ6Z4AaABAg.AFQHJEz0qXkAFQaJSu_3a7,she did,3 days ago,@Clara22689,UCnHE0r3MvhAMw38hD0jt57g,1,1741536481.551302
UgxFY9ET-nPFQP78lUF4AaABAg,j’ai like la vidéo avant même d’avoir regardé haha juste psk je les ship,3 days ago,@shehrazadanas854,UCNrOubFCAyk1PvDPUWX-nsw,1,1741536481.86202
UgweDIc8bOXZNMjQt6Z4AaABAg,J’adore ce duo !,3 days ago,@baku5330,UCLGHmMzudUF-X0yyIy80Zmw,0,1741536481.863851
Ugy8-wZZzor6oJXvt9h4AaABAg,ça fait troppp bizarre de l’entendre autant parler en anglais,3 days ago,@nwlll8,UCZev156KSAIdQ7tDstH8w_w,0,1741536481.866089
UgxrcVbtx0Z_PVaOMEh4AaABAg,On dirait pas amine sur la miniature 😂,3 days ago,@mokeydzoro3589,UCrbDAMLmznV0u0W2OfHdmHQ,0,1741536481.866836
UgwtHqV11Kp6zqqFMnd4AaABAg,yall are sooo cute lmao omg,3 days ago,@venus4775,UCeiCN61EUzOjc42zPJ59JYw,0,1741536481.867426
Ugyrn4Ek_cL0a6zE_qh4AaABAg,12:57 « Wally? » 😭😭,3 days ago,@LauraLps98,UC2T4SIw3Jb0MvXBEBFMT_wA,7,1741536481.86798
UgynLvunlUT6-7FyTd54AaABAg,move to paris rn,3 days ago,@matoe5143,UCnYz9Y5rZ9HLJ1m65WOJySQ,0,1741536481.868519
Ugy6SaSvPkX94uvBL1x4AaABAg,Salt I didn't know you did necromancy poki that's not in my NDA card lol 😂,4 days ago,@machionrender6409,UCR4yBOoOhBToJNGt2MbyOwA,0,1741453681.869052
UgzF1A7cLq9xsbBfMal4AaABAg,maman et papa vraiment 😞🤍,4 days ago,@miléstarrr,UCUU3OGpG_DAo-RkMJyT_wJw,1,1741453681.869582
UgxbvLXr0wxWa6nkB1N4AaABAg,❤,4 days ago,@margauxsolomiac9846,UCBH1q7-28z75dTBeKLk16pw,0,1741453681.870117
Ugyn7MuT4vwt6_P89Ct4AaABAg,"La douche collé aux toilettes sans rien qui l'entoure c'est illégale, voila, je le dis",4 days ago,@Molyy_The_GoodKid,UCqW0XELwIJty8L93C2UQdrA,2,1741453681.870644
UgyVbAVV7G-18jlBjKp4AaABAg,I'm so happy English-speakers are discovering Amine! He's genuinely one of the best French content creators :D,4 days ago,@mi_ri_ki,UCoA-nREuI4rlHghfgjh-JYA,431,1741453681.871166
UgzNEzX3KQkq-dux78l4AaABAg,This guy seems to have a lot of charm and make people feel at ease easily!!! Hope we can see more content with him in the future coz the chemistry is incredible❤,4 days ago,@Shinokaza,UChMWZubotj8Uok0anZjmgHA,283,1741453681.871688
Ugw2cPh3gbvonkXWFJF4AaABAg,Il sont très mignons tout les deux 😊😊,4 days ago,@bohowlite9606,UCw7WRxe41J3kiwG7YiuCxcw,1,1741453681.872212
UgzwIbSgMz50QtIE8gV4AaABAg,"I think he said ""wank"" not ""work"" xD",4 days ago,@GiGi-ck1ts,UCui5RogESO9mmhavbjEOTHA,3,1741453681.872734
UgyCqGrYf8_HsNA3uUh4AaABAg,"""Cutie Poootiiie 💖✨""",4 days ago,@jokeraware,UCU6sUwRtkWCzwbZyVEoAujA,2,1741453681.873281
UgzMco23NNiEm1Jk4Nx4AaABAg,The chemistry here is so insane 😭,4 days ago,@szbrzy5851,UCYC2GysNBTSZdiLv_B8Q5Qw,76,1741453681.873808
UgxRoUDbS7oVdY-IbO54AaABAg,3:22 bounce,4 days ago,@juleeees13,UC_WTb93TUy9D5LNVJ_0kwhA,1,1741453681.874622
UgyVFAOIEC-PEnZq1dh4AaABAg,The dumbest thing you can do is show off your new apartment online. If you get robbed its all on you.,4 days ago,@xTheRedShirtX,UCVO74CIxyH8xvK6S4Ckk4tw,0,1741453681.875368
Ugz0EXzOscq1ID7kc-F4AaABAg,mdr il est tout gene le pauvre,4 days ago,@MajThunder-je8po,UCf_xQGhf_kOdtcpiL0D03Kg,0,1741453681.875925
UgyVbAVV7G-18jlBjKp4AaABAg.AFPv-aPkebGAFSqGVewJM6,"Yeahhh
And he's Algerian btw",2 days ago,@chxnyyzz,UC_cBElbNHPtayyeA4IuPObA,10,1741622882.116246
UgyVbAVV7G-18jlBjKp4AaABAg.AFPv-aPkebGAFSwBcXjyGf, @chxnyyzz  both,2 days ago,@yaaddi6049,UC653aA-mC8wSFMsbSEsNDeQ,0,1741622882.118449
UgyVbAVV7G-18jlBjKp4AaABAg.AFPv-aPkebGAFSxovZDAz7,@chxnyyzz  that's true! Then just replace french by french-speaking,2 days ago,@mi_ri_ki,UCoA-nREuI4rlHghfgjh-JYA,2,1741622882.119976
UgyVbAVV7G-18jlBjKp4AaABAg.AFPv-aPkebGAFTGMsaPB_C, @chxnyyzz  il est français mais d'origine algérienne,2 days ago,@celany8212,UCTHyZlRgePqmAZQRRjq5R9A,17,1741622882.122327
UgyVbAVV7G-18jlBjKp4AaABAg.AFPv-aPkebGAFTGhPhe3l1,ok. Ca nous fait une belle jambe lol,2 days ago,@Pamanudavy,UCBGifHjYP7rVjYtrD71OS0A,2,1741622882.124024
UgyVbAVV7G-18jlBjKp4AaABAg.AFPv-aPkebGAFVj2ZAXaQI, @chxnyyzz  he’s still French …,1 day ago,@mellifluousfear8355,UC0nRGywpY-clqF4U9SWd_rg,5,1741709282.125568
UgyVbAVV7G-18jlBjKp4AaABAg.AFPv-aPkebGAFW6YViZ3zu,IL EST PAS INTERESSANT,1 day ago,@Leitizi22,UCjVGembB9cZwfngydNP5A9A,0,1741709282.127405
UgyVFAOIEC-PEnZq1dh4AaABAg.AFProR3YECgAFPsb9wlzLm,"Not so dumb : This apartment is a AirBnB, and she has already left :)",4 days ago,@Ulala69,UCFCmuBrD6gfFaIKh4mTgq2Q,8,1741453682.336283
Ugx4frH7IJFZd8DxPf54AaABAg,amine qui se zemelifie ont aura tout vue,4 days ago,@vieuxyoutube5041,UCtp1nPu3BomSqmQCkih11mQ,1,1741453682.653365
UgxJ_gXn5q1zEqmyhvR4AaABAg,jsuis mort comment elle a transformer notre Amine national ptdrrrr,4 days ago,@saekk_i,UCYQq_3yMmSNUy2KABGdeLMg,0,1741453682.655671
Ugzqqxc-5nRY5XEX91t4AaABAg,Ca sent la romance entre les deux ils ne se quittent plus 😏,4 days ago,@Lord_Raoh,UC-4tm9uzhbAYfhG5GakrQKg,1,1741453682.65648
Ugx-3wygsu-9C_3UJwR4AaABAg,"merci pour les travaux, SINJ",4 days ago,@blanche_ici,UCvmJH3BQhWGWka6gbTkTeuw,0,1741453682.657133
UgykpPgG5xyjTtc9Tgp4AaABAg,guys dont u tink amine is wit her so much time is strange,4 days ago,@YESSIRSKIIIIIIIII,UCtd7f62j3fym29ckp7ZQwnQ,0,1741453682.657873
UgydQlg72rUJ9Z67bTx4AaABAg,mdr le feat de fou,4 days ago,@TheFableweaverChannel,UCCQzU_AKpPoJtt78RqB6U8A,0,1741453682.658446
Ugz81LEM2y_meCF26Qx4AaABAg,Omg jamais vu Amine avoir un si gros crush c'est trop mims!,4 days ago,@mopater,UCdLFaxzkn5J_gvI5TsQuesA,15,1741453682.659005
UgwiiAhblfUZbihTkop4AaABAg,14:47 thats an Indian God Poki 😭😭what is he doing in paris😂😂😂😂its his childhood photo,4 days ago,@Luffy-ri2lp,UCzYFeHDyCHlV_e1NKBSnypQ,0,1741453682.659528
UgyTCrovZVYb6AGopDt4AaABAg,Merci pour les travaux !!!,4 days ago,@melo964,UC1wckteG0wcbWxVPED2yCxQ,0,1741453682.660119
Ugz5CrmdnSASuUGGfjJ4AaABAg,Sa vous rappelle pas qu'elle que chose?,4 days ago,@Samy2011-h8y,UCnjakqzoKUtSDNxY11Icw2w,1,1741453682.660677
UgwrsmYM-i6HSmx7IXZ4AaABAg,Bro pokimane is (hearteyes) in this video *like,4 days ago,@MoSizzlac97,UCoMzYM0GhBTBokO22gS4_7g,1,1741453682.661192
UgzrzCtdWccBTGp449x4AaABAg,"Vous êtes adorables tous les deux j'adore votre duo 🥺 !! J'espère que Paris te plaît, passe un bon moment 🤗❤",4 days ago,@sorayapaul5688,UCI0-z1cwu4Dw9NKRHs6qvew,4,1741453682.661716
Ugw17xjVJ4GCn2TdRtR4AaABAg,Amine + poki = next couple goals,4 days ago,@MrProXia,UCX37S5nW7enjRrVX6SeTdfA,3,1741453682.662209
UgwXr9pmcDWQ_PicntV4AaABAg,amine le bb de la street,4 days ago,@sweetlikeocean,UCz6RGc5U2BsYskM8clDsy3A,0,1741453682.6627
UgygTsn14cqD1Ao9oM14AaABAg,C'est un rbnb ?,4 days ago,@lyodz2949,UCelX9WaPRaGYDA59VPMueKw,0,1741453682.663421
UgyvNuAUl2OD-AQzR854AaABAg,Did you sleep with him? 😅,4 days ago,@nabinsu1726,UCWBcz24TnsNFkwQie__0tOg,0,1741453682.664017
UgyUNIVy_sptXLgdpiB4AaABAg,Je suis quasi sûre que le sel sous le lit c'est pour éloigner les mauvais esprits,4 days ago,@auriane_6755,UCRPOxbqL4ZO0kwostkqr8cw,2,1741453682.664669
Ugx2lAO-x8iCrhmYlj14AaABAg,best video !!!!,4 days ago,@ismaelsmile7,UC78P8uTFcWYJ5_02grTRSZQ,1,1741453682.665318
UgwMuQMufavwexHSxHF4AaABAg,Meilleure duo fille garçon !❤,4 days ago,@Étoria_ytb,UCJao9FNPh0lZ-xc4Njhbyvg,2,1741453682.666003
UgwXdM4rTHtuNpEChUx4AaABAg,:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,4 days ago,@ismaelsmile7,UC78P8uTFcWYJ5_02grTRSZQ,0,1741453682.666529
Ugz81LEM2y_meCF26Qx4AaABAg.AFPq0chb8bgAFS304VHURh, @mopater   mais oui 😭😭 dire que dans la vidéo de Squeezie des pires dates il a dit qu'il était pas a l'aise avec les filles 😭❤️,3 days ago,@Chuu_alice,UCNejEaChIuTNad2_5oxzN9A,5,1741536482.871818
UgyvNuAUl2OD-AQzR854AaABAg.AFPmq8hoxBSAFPoGQaAk4Y,Idiot,4 days ago,@Lucia_enha,UChhcc5Br8JwivpNe-l8nT4A,9,1741453683.085783
UgyUNIVy_sptXLgdpiB4AaABAg.AFPmUUoNYy8AFPoIXiHuyv,Je pense que c pour les insectes,4 days ago,@Lucia_enha,UChhcc5Br8JwivpNe-l8nT4A,2,1741453683.291664
